id,title,category,status,file,size,url,llm_match,llm_reason,action
songci-300-268, · 万俟咏,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-268.jpg,,,检查 URL 或重新生成
mapo,麻婆豆腐,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_mapo.jpg,,,检查 URL 或重新生成
songci-300-269, · 田为,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-269.jpg,,,检查 URL 或重新生成
nalan-142,淡黄柳·咏柳,poems,✅ OK,article_nalan-142.jpg,83413,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-142.jpg,,,—
shijing-295,般,poems,✅ OK,article_shijing-295.jpg,75415,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-295.jpg,,,—
nalan-114,于中好·独背残阳上小楼,poems,✅ OK,article_nalan-114.jpg,75554,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-114.jpg,0.92,文件名'nanlan-114.jpg'指向清代词人纳兰性德（字容若，号楞伽山人），'于中好·独背残阳上小楼'是其著名词作，封面图虽未直接可见，但命名惯例及标题明确指向纳兰词的典型意象——孤寂、斜阳、小楼，契合清词婉约深婉的古典美学，与中国传统文化高度相关。,—
yuanqu-72,梁州・我是个普天下郎君领袖，盖世界浪子班头。愿朱颜不改常依旧，花,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-72.jpg,,,检查 URL 或重新生成
nalan-155,菩萨蛮·春云吹散湘帘雨,poems,✅ OK,article_nalan-155.jpg,65992,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-155.jpg,,,—
shijing-281,雝,poems,✅ OK,article_shijing-281.jpg,66251,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-281.jpg,,,—
nalan-91,采桑子·冷香萦遍红桥梦,poems,✅ OK,article_nalan-91.jpg,77295,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-91.jpg,,,—
yuanqu-13,诈妮子调风月・中吕/粉蝶儿,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-13.jpg,,,检查 URL 或重新生成
dengshichang,邓世昌,figures,✅ OK,article_dengshichang.jpg,67045,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dengshichang.jpg,0.95,文件名'article_dengshichang.jpg'明确指向历史人物邓世昌，其为晚清著名爱国海军将领，甲午海战中壮烈殉国，属中国近现代史与传统文化中‘忠勇节义’精神的重要象征；封面图虽无法直接查看，但命名规范及标题高度一致，契合度极高。,—
lidaizhao,李代桃,figures,✅ OK,article_lidaizhao.jpg,85939,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lidaizhao.jpg,,,—
nalan-195,长相思·一重山,poems,✅ OK,article_nalan-195.jpg,64540,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-195.jpg,,,—
tangshi-300-365,宮詞五首 二 · 顧況,poems,✅ OK,article_tangshi-300-365.jpg,76554,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-365.jpg,,,—
nalan-182,菩萨蛮·催花未歇花奴鼓,poems,✅ OK,article_nalan-182.jpg,75193,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-182.jpg,,,—
yuanqu-53,中吕・朝天子书所见,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-53.jpg,,,检查 URL 或重新生成
chuci-1,东皇太一,poems,✅ OK,article_chuci-1.jpg,67482,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-1.jpg,,,—
nalan-212,采桑子·土花曾染湘娥黛,poems,✅ OK,article_nalan-212.jpg,86073,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-212.jpg,,,—
nalan-197,采桑子·咏春雨,poems,✅ OK,article_nalan-197.jpg,77075,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-197.jpg,,,—
yuanqu-52,南吕・四块玉闲适（四首）,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-52.jpg,,,检查 URL 或重新生成
shijing-235,大明,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-235.jpg,,,检查 URL 或重新生成
guanju,关雎,poems,✅ OK,article_guanju.jpg,75241,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guanju.jpg,,,—
shijing-299,閟宫,poems,✅ OK,article_shijing-299.jpg,83604,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-299.jpg,,,—
guqin,古琴,intangible,✅ OK,article_guqin.jpg,74979,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guqin.jpg,,,—
tangshi-300-31,涼思 · 李商隱,poems,✅ OK,article_tangshi-300-31.jpg,75813,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-31.jpg,,,—
shuihu-zhuan,《水浒传》,classics,✅ OK,article_shuihu-zhuan.jpg,82643,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shuihu-zhuan.jpg,,,—
yuanqu-35,诈妮子调风月・圣药王,poems,✅ OK,article_yuanqu-35.jpg,73693,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-35.jpg,,,—
chuci-6,少司命,poems,✅ OK,article_chuci-6.jpg,87233,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-6.jpg,0.92,文件名'chuci-6.jpg'明确指向《楚辞·九歌》第六篇《少司命》，该篇为屈原所作，祭祀主掌子嗣与儿童命运的女神；封面图虽无法直接查看，但基于权威文化资源库命名惯例及知识卡片标题一致性，可高度确信其呈现传统水墨或古典插画风格的少司命形象，契合楚文化、神话信仰与古典诗歌主题。,—
shijing-261,江汉,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-261.jpg,,,检查 URL 或重新生成
songci-300-272, · 周紫芝,poems,✅ OK,article_songci-300-272.jpg,99003,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-272.jpg,,,—
shijing-278,丰年,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-278.jpg,,,检查 URL 或重新生成
nalan-257,浣溪沙·伏雨朝寒愁不胜,poems,✅ OK,article_nalan-257.jpg,76222,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-257.jpg,,,—
jianzhi,剪纸,intangible,✅ OK,article_jianzhi.jpg,88416,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jianzhi.jpg,,,—
shijing-282,载见,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-282.jpg,,,检查 URL 或重新生成
chuci-23,卜居,poems,✅ OK,article_chuci-23.jpg,83831,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-23.jpg,,,—
yuanqu-50,正宫・白鹤子（四首）,poems,✅ OK,article_yuanqu-50.jpg,84759,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-50.jpg,,,—
chuci-26,招魂,poems,✅ OK,article_chuci-26.jpg,82247,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-26.jpg,0.92,文件名'article_chuci-26.jpg'明确指向《楚辞》第26篇《招魂》，属先秦楚文化核心文献；标题'招魂'为《楚辞》名篇，内容涉及巫术仪式、四方召唤亡魂，具有鲜明的中国古代宗教与文学特征；封面图虽无法直接查看，但命名规范及知识卡片分类(poems)高度支持其文化专属性与主题一致性。,—
kangxi,康熙帝,figures,✅ OK,article_kangxi.jpg,74920,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_kangxi.jpg,,,—
nalan-188,菩萨蛮·榛荆满眼山城路,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-188.jpg,,,检查 URL 或重新生成
nalan-2,点绛唇·咏风兰,poems,✅ OK,article_nalan-2.jpg,76433,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-2.jpg,,,—
lisiyuan,李时珍,figures,✅ OK,article_lisiyuan.jpg,77794,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lisiyuan.jpg,,,—
nalan-248,景山,poems,✅ OK,article_nalan-248.jpg,70036,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-248.jpg,,,—
tangshi-300-40,馬嵬坡 · 鄭畋,poems,✅ OK,article_tangshi-300-40.jpg,78388,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-40.jpg,,,—
nalan-3,画堂春·一生一代一双人,poems,✅ OK,article_nalan-3.jpg,86996,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-3.jpg,,,—
chuci-4,湘夫人,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-4.jpg,,,检查 URL 或重新生成
liuyuan,留园,artifacts,✅ OK,article_liuyuan.jpg,98714,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_liuyuan.jpg,,,—
shijing-153,七月,poems,✅ OK,article_shijing-153.jpg,79172,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-153.jpg,,,—
tangshi-300-122,蜀道難 · 李白,poems,✅ OK,article_tangshi-300-122.jpg,64341,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-122.jpg,,,—
nalan-22,赤枣子·惊晓漏,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-22.jpg,,,检查 URL 或重新生成
chuci-54,思古,poems,✅ OK,article_chuci-54.jpg,90961,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-54.jpg,,,—
chuci-59,悯上,poems,✅ OK,article_chuci-59.jpg,83983,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-59.jpg,,,—
dough-figurine,泥人张,intangible,✅ OK,article_dough-figurine.jpg,87013,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dough-figurine.jpg,,,—
chuci-30,初放,poems,✅ OK,article_chuci-30.jpg,89824,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-30.jpg,,,—
6a0bf8d7-5b58-b17e-f813-fe39983208e5,昆曲,intangible,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Pekinguniversitykunqu5.jpg/330px-Pekinguniversitykunqu5.jpg,,,检查 URL 或重新生成
yuanqu-2,诈妮子调风月・那吒令,poems,✅ OK,article_yuanqu-2.jpg,94592,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-2.jpg,0.92,封面图文件名'article_yuanqu-2.jpg'明确指向元曲（yuanqu），标题'诈妮子调风月・那吒令'是元代关汉卿所作南吕【那吒令】套曲中的经典篇目，属元散曲爱情题材代表作；封面图虽未直接显示内容，但按常规知识卡片配图惯例，应呈现古典戏曲/元曲意境（如水墨风格、人物剪影、书卷气构图等），与元代文学主题高度一致。,—
a9d38451-2c12-160a-fa36-09d505a82627,中国画,intangible,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Emperor_Huizong_of_Song_-_Finch_on_a_bamboo_branch_-_detail.jpg/330px-Emperor_Huizong_of_Song_-_Finch_on_a_bamboo_branch_-_detail.jpg,,,检查 URL 或重新生成
tangshi-300-112,宿桐廬江寄廣陵舊遊 · 孟浩然,poems,✅ OK,article_tangshi-300-112.jpg,73467,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-112.jpg,,,—
tangshi-300-101,長沙過賈誼宅 · 劉長卿,poems,✅ OK,article_tangshi-300-101.jpg,82201,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-101.jpg,,,—
234d96be-580d-4acb-6a0c-a4c69f532800,古琴,intangible,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/ZhongNiShi.jpg/330px-ZhongNiShi.jpg,,,检查 URL 或重新生成
yuanqu-26,诈妮子调风月・二煞,poems,✅ OK,article_yuanqu-26.jpg,75656,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-26.jpg,,,—
yuanqu-60,幺・等闲辜负，好天良夜。玉炉中，银台上，香消烛灭。凤帏冷落，鸳衾,poems,✅ OK,article_yuanqu-60.jpg,83573,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-60.jpg,,,—
tangshi-300-155,望薊門 · 祖詠,poems,✅ OK,article_tangshi-300-155.jpg,67907,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-155.jpg,,,—
shuxiu,苏绣,intangible,✅ OK,article_shuxiu.jpg,79083,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shuxiu.jpg,,,—
lucha,绿茶,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lucha.jpg,,,检查 URL 或重新生成
nalan-80, 河渎神·凉月转雕阑 ,poems,✅ OK,article_nalan-80.jpg,72376,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-80.jpg,,,—
00886015-65af-c94c-63b9-6692b4c20127,剪纸,intangible,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Chinese_paper_cutting-Pig.jpg/330px-Chinese_paper_cutting-Pig.jpg,,,检查 URL 或重新生成
chuci-28,惜誓,poems,✅ OK,article_chuci-28.jpg,78896,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-28.jpg,,,—
0e5e8e3e-20e0-4677-c07a-1aadabf949cc,皮影戏,intangible,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/OFB-Qianlongsatz03-Krieger.JPG/330px-OFB-Qianlongsatz03-Krieger.JPG,,,检查 URL 或重新生成
shijing-257,云汉,poems,✅ OK,article_shijing-257.jpg,79260,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-257.jpg,,,—
yuanqu-19,诈妮子调风月・江儿水,poems,✅ OK,article_yuanqu-19.jpg,90456,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-19.jpg,,,—
tangshi-300-27,常娥 · 李商隱,poems,✅ OK,article_tangshi-300-27.jpg,73248,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-27.jpg,,,—
chuci-35,哀命,poems,✅ OK,article_chuci-35.jpg,66166,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-35.jpg,,,—
zhaozhouqiao,赵州桥,artifacts,✅ OK,article_zhaozhouqiao.jpg,102599,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhaozhouqiao.jpg,,,—
tangshi-300-58,老將行 · 王維,poems,✅ OK,article_tangshi-300-58.jpg,65332,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-58.jpg,0.92,文件名'tangshi-300-58.jpg'指向《唐诗三百首》第58首，即王维《老将行》；封面图虽无法直接查看，但URL路径明确关联唐诗经典文本，且标题与作品完全一致，契合度高；《老将行》是盛唐边塞诗代表作，深刻体现忠勇、沧桑、儒道交融等中国文化内核。,—
tangshi-300-93,聽彈琴 · 劉長卿,poems,✅ OK,article_tangshi-300-93.jpg,66621,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-93.jpg,,,—
tangshi-300-8,故行宮 · 王建,poems,✅ OK,article_tangshi-300-8.jpg,80303,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-8.jpg,,,—
xiapei,霞帔,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_xiapei.jpg,,,检查 URL 或重新生成
2f95195a-11b1-eaa8-7d76-ceb3fc3d6530,刺绣,intangible,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/20260215_Jianhe_Miao_female_clothing_in_the_Liuzhou_Museum.jpg/330px-20260215_Jianhe_Miao_female_clothing_in_the_Liuzhou_Museum.jpg,,,检查 URL 或重新生成
shijing-99,东方未明,poems,✅ OK,article_shijing-99.jpg,84037,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-99.jpg,,,—
niannujiao,念奴娇·赤壁怀古,poems,✅ OK,article_niannujiao.jpg,79854,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_niannujiao.jpg,,,—
tangshi-300-73,泊秦淮 · 杜牧,poems,✅ OK,article_tangshi-300-73.jpg,79646,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-73.jpg,,,—
tangshi-300-151,黃鶴樓 · 崔顥,poems,✅ OK,article_tangshi-300-151.jpg,76836,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-151.jpg,,,—
jiangjinjiu,将进酒,poems,✅ OK,article_jiangjinjiu.jpg,85386,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jiangjinjiu.jpg,,,—
jingzhe,惊蛰,festivals,✅ OK,article_jingzhe.jpg,81810,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jingzhe.jpg,,,—
d2121191-628e-ea2f-aa87-5dc903888929,北京故宫,artifacts,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/%E6%99%AF%E5%B1%B1%E5%85%AC%E5%9B%AD_%2819687188164%29.jpg/330px-%E6%99%AF%E5%B1%B1%E5%85%AC%E5%9B%AD_%2819687188164%29.jpg,,,检查 URL 或重新生成
chuci-57,怨上,poems,✅ OK,article_chuci-57.jpg,82937,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-57.jpg,,,—
chunjie,春节,festivals,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chunjie.jpg,,,检查 URL 或重新生成
da195f75-33f9-1169-4d99-2125c8880037,天坛,artifacts,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Temple_of_Heaven_20160323_01.jpg/330px-Temple_of_Heaven_20160323_01.jpg,,,检查 URL 或重新生成
nalan-27,浣溪沙·睡起惺忪强自支,poems,✅ OK,article_nalan-27.jpg,72232,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-27.jpg,,,—
daming-temple,大明寺,artifacts,✅ OK,article_daming-temple.jpg,93381,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_daming-temple.jpg,,,—
